Trial,State,Leakage_Objective_Minimize,Endurance_Objective_Maximize,RF_Power,Process_Time,RTA_Temperature,Has_RTA,Constraint_OnOff_g1,Constraint_Voltage_g2,Is_Feasible,Penalty_Applied,Leakage_Current_A_Mean,Leakage_Current_A_Std,Leakage_Current_A_CI95_Low,Leakage_Current_A_CI95_High,Endurance_Cycles_Mean,Endurance_Cycles_Std,Endurance_Cycles_CI95_Low,Endurance_Cycles_CI95_High,On_Off_Ratio_Mean,On_Off_Ratio_Std,On_Off_Ratio_CI95_Low,On_Off_Ratio_CI95_High,Operation_Voltage_V_Mean,Operation_Voltage_V_Std,Operation_Voltage_V_CI95_Low,Operation_Voltage_V_CI95_High
18,TrialState.COMPLETE,7.952598779120022e-05,40.954004137649555,50.0,90.0,25.0,0.0,-0.5050694001385514,-2.8685340176598175,True,False,7.952598779120022e-05,0.0014650649691065408,1.101011719528552e-06,0.005744155690617168,40.954004137649555,10.721672315014846,24.908296453349717,66.93725192820791,5.505069400138551,261.487785170118,0.029564844351790825,1025.0616827112144,0.1314659823401823,0.07442999862212074,-0.014416814959174351,0.27734877963953897
48,TrialState.COMPLETE,7.952598779120022e-05,40.954004137649555,50.0,90.0,25.0,0.0,-0.5050694001385514,-2.8685340176598175,True,False,7.952598779120022e-05,0.0014650649691065408,1.101011719528552e-06,0.005744155690617168,40.954004137649555,10.721672315014846,24.908296453349717,66.93725192820791,5.505069400138551,261.487785170118,0.029564844351790825,1025.0616827112144,0.1314659823401823,0.07442999862212074,-0.014416814959174351,0.27734877963953897
74,TrialState.COMPLETE,7.952598779120022e-05,40.954004137649555,50.0,90.0,25.0,0.0,-0.5050694001385514,-2.8685340176598175,True,False,7.952598779120022e-05,0.0014650649691065408,1.101011719528552e-06,0.005744155690617168,40.954004137649555,10.721672315014846,24.908296453349717,66.93725192820791,5.505069400138551,261.487785170118,0.029564844351790825,1025.0616827112144,0.1314659823401823,0.07442999862212074,-0.014416814959174351,0.27734877963953897
98,TrialState.COMPLETE,7.952598779120022e-05,40.954004137649555,50.0,90.0,25.0,0.0,-0.5050694001385514,-2.8685340176598175,True,False,7.952598779120022e-05,0.0014650649691065408,1.101011719528552e-06,0.005744155690617168,40.954004137649555,10.721672315014846,24.908296453349717,66.93725192820791,5.505069400138551,261.487785170118,0.029564844351790825,1025.0616827112144,0.1314659823401823,0.07442999862212074,-0.014416814959174351,0.27734877963953897
5,TrialState.COMPLETE,8.035565608371703e-05,45.87652773747067,75.0,30.0,400.0,1.0,-8.441319800876682,-2.8059019194547568,True,False,8.035565608371703e-05,0.00043047050949795133,3.817877074855859e-06,0.001691262274306825,45.87652773747067,9.712288710468636,30.55819659168642,68.63036833672348,13.441319800876682,311.8420344683207,0.14777827998897347,1222.568553395806,0.19409808054524336,0.07138363125967045,0.05418616327628928,0.33400999781419743
23,TrialState.COMPLETE,8.035565608371703e-05,45.87652773747067,75.0,30.0,400.0,1.0,-8.441319800876682,-2.8059019194547568,True,False,8.035565608371703e-05,0.00043047050949795133,3.817877074855859e-06,0.001691262274306825,45.87652773747067,9.712288710468636,30.55819659168642,68.63036833672348,13.441319800876682,311.8420344683207,0.14777827998897347,1222.568553395806,0.19409808054524336,0.07138363125967045,0.05418616327628928,0.33400999781419743
57,TrialState.COMPLETE,8.035565608371703e-05,45.87652773747067,75.0,30.0,400.0,1.0,-8.441319800876682,-2.8059019194547568,True,False,8.035565608371703e-05,0.00043047050949795133,3.817877074855859e-06,0.001691262274306825,45.87652773747067,9.712288710468636,30.55819659168642,68.63036833672348,13.441319800876682,311.8420344683207,0.14777827998897347,1222.568553395806,0.19409808054524336,0.07138363125967045,0.05418616327628928,0.33400999781419743
79,TrialState.COMPLETE,8.035565608371703e-05,45.87652773747067,75.0,30.0,400.0,1.0,-8.441319800876682,-2.8059019194547568,True,False,8.035565608371703e-05,0.00043047050949795133,3.817877074855859e-06,0.001691262274306825,45.87652773747067,9.712288710468636,30.55819659168642,68.63036833672348,13.441319800876682,311.8420344683207,0.14777827998897347,1222.568553395806,0.19409808054524336,0.07138363125967045,0.05418616327628928,0.33400999781419743
27,TrialState.COMPLETE,9.081257068485381e-05,40.954004137649555,75.0,90.0,25.0,0.0,-0.5787056879052956,-2.848495162014915,True,False,9.081257068485381e-05,0.0016729916818413021,1.2572708290912015e-06,0.0065593846636469956,40.954004137649555,10.721672315014846,24.908296453349717,66.93725192820791,5.578705687905296,264.9854685591396,0.029960306284825246,1038.772997058112,0.15150483798508507,0.07442999862212074,0.005622040685728413,0.29738763528444173
39,TrialState.COMPLETE,9.081257068485381e-05,40.954004137649555,75.0,90.0,25.0,0.0,-0.5787056879052956,-2.848495162014915,True,False,9.081257068485381e-05,0.0016729916818413021,1.2572708290912015e-06,0.0065593846636469956,40.954004137649555,10.721672315014846,24.908296453349717,66.93725192820791,5.578705687905296,264.9854685591396,0.029960306284825246,1038.772997058112,0.15150483798508507,0.07442999862212074,0.005622040685728413,0.29738763528444173
75,TrialState.COMPLETE,9.081257068485381e-05,40.954004137649555,75.0,90.0,25.0,0.0,-0.5787056879052956,-2.848495162014915,True,False,9.081257068485381e-05,0.0016729916818413021,1.2572708290912015e-06,0.0065593846636469956,40.954004137649555,10.721672315014846,24.908296453349717,66.93725192820791,5.578705687905296,264.9854685591396,0.029960306284825246,1038.772997058112,0.15150483798508507,0.07442999862212074,0.005622040685728413,0.29738763528444173
34,TrialState.COMPLETE,0.00030213223362329604,40.954004137649555,50.0,30.0,400.0,1.0,-5.021418349504966,-2.8432111059141563,True,False,0.00030213223362329604,0.0016185421522546528,1.435497866041468e-05,0.0063590402154986535,40.954004137649555,10.721672315014846,24.908296453349717,66.93725192820791,10.021418349504966,232.49945188894029,0.11017876136264457,911.5080301660084,0.1567888940858437,0.07138867203521448,0.016867096896823308,0.2967106912748641
53,TrialState.COMPLETE,0.00030213223362329604,40.954004137649555,50.0,30.0,400.0,1.0,-5.021418349504966,-2.8432111059141563,True,False,0.00030213223362329604,0.0016185421522546528,1.435497866041468e-05,0.0063590402154986535,40.954004137649555,10.721672315014846,24.908296453349717,66.93725192820791,10.021418349504966,232.49945188894029,0.11017876136264457,911.5080301660084,0.1567888940858437,0.07138867203521448,0.016867096896823308,0.2967106912748641
80,TrialState.COMPLETE,0.00030213223362329604,40.954004137649555,50.0,30.0,400.0,1.0,-5.021418349504966,-2.8432111059141563,True,False,0.00030213223362329604,0.0016185421522546528,1.435497866041468e-05,0.0063590402154986535,40.954004137649555,10.721672315014846,24.908296453349717,66.93725192820791,10.021418349504966,232.49945188894029,0.11017876136264457,911.5080301660084,0.1567888940858437,0.07138867203521448,0.016867096896823308,0.2967106912748641
1,TrialState.COMPLETE,1000.0,-1000.0,50.0,30.0,25.0,0.0,1.0918262039722428,-2.8482371089520844,False,True,0.00018832722305261245,0.0010088812612684252,8.947847886584974e-06,0.003963762392058812,40.954004137649555,10.721672315014846,24.908296453349717,66.93725192820791,3.908173796027757,90.67062503263891,0.04296774498567395,355.4718178729302,0.15176289104791565,0.074464547145774,0.0058123786421986345,0.2977134034536327
3,TrialState.COMPLETE,1000.0,-1000.0,50.0,60.0,25.0,0.0,0.3289458205307163,-2.858249000197498,False,True,0.00022047297874905493,0.001174729059618405,1.0531612025062923e-05,0.004615469525729211,46.39660237431866,9.8200423191051,30.908321023340505,69.4028869142325,4.671054179469284,107.37965762022394,0.05182845425772811,420.9800863255355,0.14175099980250222,0.07343843260847349,-0.0021883281101058027,0.28569032771511027
7,TrialState.COMPLETE,1000.0,-1000.0,75.0,60.0,400.0,1.0,2.292395804102094,-2.7708955824068724,False,True,0.0001616629800769152,0.000861376308509089,7.722360330258132e-06,0.003384317489685887,34.336176383321366,7.326992869277178,22.781996110390175,51.50380815795671,2.707604195897906,62.24325395421391,0.030042670203211278,244.02359817072175,0.22910441759312752,0.07050202848586387,0.09092044176083433,0.36728839342542074
8,TrialState.COMPLETE,1000.0,-1000.0,50.0,60.0,400.0,1.0,2.761888666136713,-2.8268254211797315,False,True,0.0005655999698287622,0.0030136424175290833,2.70177301428117e-05,0.011840496006856818,46.387695217087824,9.825887814816452,30.892923872348245,69.41040410642874,2.238111333863287,51.450404879159024,0.024833334496671525,201.71042046080004,0.17317457882026838,0.07076380355391186,0.03447752385460115,0.31187163378593563
9,TrialState.COMPLETE,1000.0,-1000.0,75.0,60.0,400.0,1.0,2.292395804102094,-2.7708955824068724,False,True,0.0001616629800769152,0.000861376308509089,7.722360330258132e-06,0.003384317489685887,34.336176383321366,7.326992869277178,22.781996110390175,51.50380815795671,2.707604195897906,62.24325395421391,0.030042670203211278,244.02359817072175,0.22910441759312752,0.07050202848586387,0.09092044176083433,0.36728839342542074
11,TrialState.COMPLETE,1000.0,-1000.0,75.0,120.0,25.0,0.0,1.244603540049813,-2.8490308154553246,False,True,0.00023099011733704956,0.0012922242294205358,1.0511448869766282e-05,0.005076030428198266,45.87652773747067,9.712288710468636,30.55819659168642,68.63036833672348,3.755396459950187,92.36944379981728,0.038944889946490376,362.1271645852302,0.1509691845446754,0.07586495822805091,0.0022738664176956136,0.2996645026716552
12,TrialState.COMPLETE,1000.0,-1000.0,50.0,120.0,400.0,1.0,2.259811461468136,-2.7907498419189323,False,True,0.0002844049751307178,0.0015910420933524115,1.294214829992726e-05,0.00624982715424138,34.326816433641746,7.319318579797386,22.782704730498434,51.47443356330419,2.740188538531864,67.39892682707048,0.02841679758817619,264.2322099597045,0.2092501580810679,0.0751508459874446,0.06195449994567645,0.3565458162164593
19,TrialState.COMPLETE,1000.0,-1000.0,75.0,120.0,400.0,1.0,1.890950743379645,-2.722283822105653,False,True,0.00018723315362091476,0.0010474353641144116,8.520242093905686e-06,0.0041144668694223984,45.868515110097206,9.718235280469633,30.543504649648455,68.63898694908941,3.109049256620355,76.47159325065418,0.03224202355958537,299.800887566124,0.277716177894347,0.07273440100962208,0.1351567519154877,0.4202756038732063
20,TrialState.COMPLETE,1000.0,-1000.0,75.0,30.0,25.0,0.0,1.2487352430540732,-2.838861216123159,False,True,0.00028132121137152625,0.0015070561438203618,1.336620041341024e-05,0.005921026284189229,45.868515110097206,9.718235280469633,30.543504649648455,68.63898694908941,3.7512647569459268,87.03029545945557,0.04124263552813966,341.200000836594,0.16113878387684089,0.07446454714577398,0.015188271471123865,0.3070892962825579
33,TrialState.COMPLETE,1000.0,-1000.0,50.0,30.0,25.0,0.0,1.0918262039722428,-2.8482371089520844,False,True,0.00018832722305261245,0.0010088812612684252,8.947847886584974e-06,0.003963762392058812,40.954004137649555,10.721672315014846,24.908296453349717,66.93725192820791,3.908173796027757,90.67062503263891,0.04296774498567395,355.4718178729302,0.15176289104791565,0.074464547145774,0.0058123786421986345,0.2977134034536327
35,TrialState.COMPLETE,1000.0,-1000.0,50.0,90.0,400.0,1.0,3.0249437731432645,-2.806002233414131,False,True,0.0003898568477647839,0.007182125321424653,5.397442650501494e-06,0.02815932870263514,40.954004137649555,10.721672315014846,24.908296453349717,66.93725192820791,1.9750562268567358,93.81409039715659,0.010606992517039835,367.76184134937085,0.19399776658586898,0.07284944423877027,0.05121285587787927,0.3367826772938587
36,TrialState.COMPLETE,1000.0,-1000.0,50.0,60.0,25.0,0.0,0.3289458205307163,-2.858249000197498,False,True,0.00022047297874905493,0.001174729059618405,1.0531612025062923e-05,0.004615469525729211,46.39660237431866,9.8200423191051,30.908321023340505,69.4028869142325,4.671054179469284,107.37965762022394,0.05182845425772811,420.9800863255355,0.14175099980250222,0.07343843260847349,-0.0021883281101058027,0.28569032771511027
37,TrialState.COMPLETE,1000.0,-1000.0,75.0,120.0,400.0,1.0,1.890950743379645,-2.722283822105653,False,True,0.00018723315362091476,0.0010474353641144116,8.520242093905686e-06,0.0041144668694223984,45.868515110097206,9.718235280469633,30.543504649648455,68.63898694908941,3.109049256620355,76.47159325065418,0.03224202355958537,299.800887566124,0.277716177894347,0.07273440100962208,0.1351567519154877,0.4202756038732063
38,TrialState.COMPLETE,1000.0,-1000.0,50.0,60.0,400.0,1.0,2.761888666136713,-2.8268254211797315,False,True,0.0005655999698287622,0.0030136424175290833,2.70177301428117e-05,0.011840496006856818,46.387695217087824,9.825887814816452,30.892923872348245,69.41040410642874,2.238111333863287,51.450404879159024,0.024833334496671525,201.71042046080004,0.17317457882026838,0.07076380355391186,0.03447752385460115,0.31187163378593563
40,TrialState.COMPLETE,1000.0,-1000.0,75.0,90.0,400.0,1.0,2.7872403607160954,-2.738050338688621,False,True,0.00019762726939728285,0.003640782055978165,2.73608597325605e-06,0.014274601745407664,40.954004137649555,10.721672315014846,24.908296453349717,66.93725192820791,2.2127596392839046,105.10487246093844,0.011883573043004135,412.02298361992166,0.2619496613113788,0.07158866155186591,0.12163588466972164,0.402263437953036
42,TrialState.COMPLETE,1000.0,-1000.0,50.0,120.0,400.0,1.0,2.259811461468136,-2.7907498419189323,False,True,0.0002844049751307178,0.0015910420933524115,1.294214829992726e-05,0.00624982715424138,34.326816433641746,7.319318579797386,22.782704730498434,51.47443356330419,2.740188538531864,67.39892682707048,0.02841679758817619,264.2322099597045,0.2092501580810679,0.0751508459874446,0.06195449994567645,0.3565458162164593
45,TrialState.COMPLETE,1000.0,-1000.0,75.0,120.0,25.0,0.0,1.244603540049813,-2.8490308154553246,False,True,0.00023099011733704956,0.0012922242294205358,1.0511448869766282e-05,0.005076030428198266,45.87652773747067,9.712288710468636,30.55819659168642,68.63036833672348,3.755396459950187,92.36944379981728,0.038944889946490376,362.1271645852302,0.1509691845446754,0.07586495822805091,0.0022738664176956136,0.2996645026716552
47,TrialState.COMPLETE,1000.0,-1000.0,75.0,60.0,400.0,1.0,2.292395804102094,-2.7708955824068724,False,True,0.0001616629800769152,0.000861376308509089,7.722360330258132e-06,0.003384317489685887,34.336176383321366,7.326992869277178,22.781996110390175,51.50380815795671,2.707604195897906,62.24325395421391,0.030042670203211278,244.02359817072175,0.22910441759312752,0.07050202848586387,0.09092044176083433,0.36728839342542074
52,TrialState.COMPLETE,1000.0,-1000.0,50.0,30.0,25.0,0.0,1.0918262039722428,-2.8482371089520844,False,True,0.00018832722305261245,0.0010088812612684252,8.947847886584974e-06,0.003963762392058812,40.954004137649555,10.721672315014846,24.908296453349717,66.93725192820791,3.908173796027757,90.67062503263891,0.04296774498567395,355.4718178729302,0.15176289104791565,0.074464547145774,0.0058123786421986345,0.2977134034536327
54,TrialState.COMPLETE,1000.0,-1000.0,75.0,30.0,25.0,0.0,1.2487352430540732,-2.838861216123159,False,True,0.00028132121137152625,0.0015070561438203618,1.336620041341024e-05,0.005921026284189229,45.868515110097206,9.718235280469633,30.543504649648455,68.63898694908941,3.7512647569459268,87.03029545945557,0.04124263552813966,341.200000836594,0.16113878387684089,0.07446454714577398,0.015188271471123865,0.3070892962825579
56,TrialState.COMPLETE,1000.0,-1000.0,50.0,90.0,400.0,1.0,3.0249437731432645,-2.806002233414131,False,True,0.0003898568477647839,0.007182125321424653,5.397442650501494e-06,0.02815932870263514,40.954004137649555,10.721672315014846,24.908296453349717,66.93725192820791,1.9750562268567358,93.81409039715659,0.010606992517039835,367.76184134937085,0.19399776658586898,0.07284944423877027,0.05121285587787927,0.3367826772938587
59,TrialState.COMPLETE,1000.0,-1000.0,75.0,90.0,400.0,1.0,2.7872403607160954,-2.738050338688621,False,True,0.00019762726939728285,0.003640782055978165,2.73608597325605e-06,0.014274601745407664,40.954004137649555,10.721672315014846,24.908296453349717,66.93725192820791,2.2127596392839046,105.10487246093844,0.011883573043004135,412.02298361992166,0.2619496613113788,0.07158866155186591,0.12163588466972164,0.402263437953036
62,TrialState.COMPLETE,1000.0,-1000.0,50.0,60.0,25.0,0.0,0.3289458205307163,-2.858249000197498,False,True,0.00022047297874905493,0.001174729059618405,1.0531612025062923e-05,0.004615469525729211,46.39660237431866,9.8200423191051,30.908321023340505,69.4028869142325,4.671054179469284,107.37965762022394,0.05182845425772811,420.9800863255355,0.14175099980250222,0.07343843260847349,-0.0021883281101058027,0.28569032771511027
63,TrialState.COMPLETE,1000.0,-1000.0,50.0,60.0,400.0,1.0,2.761888666136713,-2.8268254211797315,False,True,0.0005655999698287622,0.0030136424175290833,2.70177301428117e-05,0.011840496006856818,46.387695217087824,9.825887814816452,30.892923872348245,69.41040410642874,2.238111333863287,51.450404879159024,0.024833334496671525,201.71042046080004,0.17317457882026838,0.07076380355391186,0.03447752385460115,0.31187163378593563
65,TrialState.COMPLETE,1000.0,-1000.0,75.0,120.0,25.0,0.0,1.244603540049813,-2.8490308154553246,False,True,0.00023099011733704956,0.0012922242294205358,1.0511448869766282e-05,0.005076030428198266,45.87652773747067,9.712288710468636,30.55819659168642,68.63036833672348,3.755396459950187,92.36944379981728,0.038944889946490376,362.1271645852302,0.1509691845446754,0.07586495822805091,0.0022738664176956136,0.2996645026716552
66,TrialState.COMPLETE,1000.0,-1000.0,50.0,120.0,400.0,1.0,2.259811461468136,-2.7907498419189323,False,True,0.0002844049751307178,0.0015910420933524115,1.294214829992726e-05,0.00624982715424138,34.326816433641746,7.319318579797386,22.782704730498434,51.47443356330419,2.740188538531864,67.39892682707048,0.02841679758817619,264.2322099597045,0.2092501580810679,0.0751508459874446,0.06195449994567645,0.3565458162164593
72,TrialState.COMPLETE,1000.0,-1000.0,75.0,120.0,400.0,1.0,1.890950743379645,-2.722283822105653,False,True,0.00018723315362091476,0.0010474353641144116,8.520242093905686e-06,0.0041144668694223984,45.868515110097206,9.718235280469633,30.543504649648455,68.63898694908941,3.109049256620355,76.47159325065418,0.03224202355958537,299.800887566124,0.277716177894347,0.07273440100962208,0.1351567519154877,0.4202756038732063
73,TrialState.COMPLETE,1000.0,-1000.0,75.0,60.0,400.0,1.0,2.292395804102094,-2.7708955824068724,False,True,0.0001616629800769152,0.000861376308509089,7.722360330258132e-06,0.003384317489685887,34.336176383321366,7.326992869277178,22.781996110390175,51.50380815795671,2.707604195897906,62.24325395421391,0.030042670203211278,244.02359817072175,0.22910441759312752,0.07050202848586387,0.09092044176083433,0.36728839342542074
77,TrialState.COMPLETE,1000.0,-1000.0,75.0,30.0,25.0,0.0,1.2487352430540732,-2.838861216123159,False,True,0.00028132121137152625,0.0015070561438203618,1.336620041341024e-05,0.005921026284189229,45.868515110097206,9.718235280469633,30.543504649648455,68.63898694908941,3.7512647569459268,87.03029545945557,0.04124263552813966,341.200000836594,0.16113878387684089,0.07446454714577398,0.015188271471123865,0.3070892962825579
78,TrialState.COMPLETE,1000.0,-1000.0,50.0,30.0,25.0,0.0,1.0918262039722428,-2.8482371089520844,False,True,0.00018832722305261245,0.0010088812612684252,8.947847886584974e-06,0.003963762392058812,40.954004137649555,10.721672315014846,24.908296453349717,66.93725192820791,3.908173796027757,90.67062503263891,0.04296774498567395,355.4718178729302,0.15176289104791565,0.074464547145774,0.0058123786421986345,0.2977134034536327
83,TrialState.COMPLETE,1000.0,-1000.0,50.0,90.0,400.0,1.0,3.0249437731432645,-2.806002233414131,False,True,0.0003898568477647839,0.007182125321424653,5.397442650501494e-06,0.02815932870263514,40.954004137649555,10.721672315014846,24.908296453349717,66.93725192820791,1.9750562268567358,93.81409039715659,0.010606992517039835,367.76184134937085,0.19399776658586898,0.07284944423877027,0.05121285587787927,0.3367826772938587
85,TrialState.COMPLETE,1000.0,-1000.0,75.0,90.0,400.0,1.0,2.7872403607160954,-2.738050338688621,False,True,0.00019762726939728285,0.003640782055978165,2.73608597325605e-06,0.014274601745407664,40.954004137649555,10.721672315014846,24.908296453349717,66.93725192820791,2.2127596392839046,105.10487246093844,0.011883573043004135,412.02298361992166,0.2619496613113788,0.07158866155186591,0.12163588466972164,0.402263437953036
86,TrialState.COMPLETE,1000.0,-1000.0,50.0,60.0,25.0,0.0,0.3289458205307163,-2.858249000197498,False,True,0.00022047297874905493,0.001174729059618405,1.0531612025062923e-05,0.004615469525729211,46.39660237431866,9.8200423191051,30.908321023340505,69.4028869142325,4.671054179469284,107.37965762022394,0.05182845425772811,420.9800863255355,0.14175099980250222,0.07343843260847349,-0.0021883281101058027,0.28569032771511027
87,TrialState.COMPLETE,1000.0,-1000.0,50.0,60.0,400.0,1.0,2.761888666136713,-2.8268254211797315,False,True,0.0005655999698287622,0.0030136424175290833,2.70177301428117e-05,0.011840496006856818,46.387695217087824,9.825887814816452,30.892923872348245,69.41040410642874,2.238111333863287,51.450404879159024,0.024833334496671525,201.71042046080004,0.17317457882026838,0.07076380355391186,0.03447752385460115,0.31187163378593563
88,TrialState.COMPLETE,1000.0,-1000.0,75.0,120.0,25.0,0.0,1.244603540049813,-2.8490308154553246,False,True,0.00023099011733704956,0.0012922242294205358,1.0511448869766282e-05,0.005076030428198266,45.87652773747067,9.712288710468636,30.55819659168642,68.63036833672348,3.755396459950187,92.36944379981728,0.038944889946490376,362.1271645852302,0.1509691845446754,0.07586495822805091,0.0022738664176956136,0.2996645026716552
92,TrialState.COMPLETE,1000.0,-1000.0,75.0,120.0,400.0,1.0,1.890950743379645,-2.722283822105653,False,True,0.00018723315362091476,0.0010474353641144116,8.520242093905686e-06,0.0041144668694223984,45.868515110097206,9.718235280469633,30.543504649648455,68.63898694908941,3.109049256620355,76.47159325065418,0.03224202355958537,299.800887566124,0.277716177894347,0.07273440100962208,0.1351567519154877,0.4202756038732063
93,TrialState.COMPLETE,1000.0,-1000.0,50.0,120.0,400.0,1.0,2.259811461468136,-2.7907498419189323,False,True,0.0002844049751307178,0.0015910420933524115,1.294214829992726e-05,0.00624982715424138,34.326816433641746,7.319318579797386,22.782704730498434,51.47443356330419,2.740188538531864,67.39892682707048,0.02841679758817619,264.2322099597045,0.2092501580810679,0.0751508459874446,0.06195449994567645,0.3565458162164593
99,TrialState.COMPLETE,1000.0,-1000.0,75.0,60.0,400.0,1.0,2.292395804102094,-2.7708955824068724,False,True,0.0001616629800769152,0.000861376308509089,7.722360330258132e-06,0.003384317489685887,34.336176383321366,7.326992869277178,22.781996110390175,51.50380815795671,2.707604195897906,62.24325395421391,0.030042670203211278,244.02359817072175,0.22910441759312752,0.07050202848586387,0.09092044176083433,0.36728839342542074
